Wavelength,Intensity # Note: second half of data set dropped
3258.3411889971103,1351
3261.5559462450547,1325
3264.7692211993708,1346
3267.9810146280761,1357
3271.1913272987113,1328
3274.4001599783569,1362
3277.6075134336206,1346
3280.8133884306426,1342
3284.0177857351046,1338
3287.2207061122153,1342
3290.42215032672,1360
3293.6221191428904,1336
3296.820613324544,1344
3300.0176336350305,1346
3303.2131808372305,1354
3306.4072556935644,1355
3309.599858965983,1321
3312.7909914159864,1347
3315.9806538045978,1329
3319.1688468923894,1335
3322.3555714394588,1269
3325.5408282054468,1308
3328.7246179495378,1330
3331.9069414304468,1327
3335.0877994064358,1332
3338.2671926353014,1388
3341.4451218743779,1299
3344.6215878805397,1308
3347.7965914102133,1374
3350.9701332193508,1342
3354.1422140634495,1332
3357.3128346975554,1320
3360.4819958762491,1337
3363.6496983536581,1335
3366.815942883446,1309
3369.9807302188274,1349
3373.1440611125563,1321
3376.3059363169305,1325
3379.4663565837855,1317
3382.6253226645185,1312
3385.7828353100485,1332
3388.9388952708614,1374
3392.0935032969737,1355
3395.2466601379565,1336
3398.398366542915,1289
3401.5486232605181,1332
3404.6974310389651,1360
3407.8447906260189,1352
3410.9907027689696,1346
3414.1351682146742,1304
3417.2781877095313,1370
3420.4197619994829,1351
3423.5598918300238,1312
3426.6985779461957,1343
3429.8358210926017,1312
3432.9716220133778,1318
3436.1059814522232,1331
3439.2389001523788,1318
3442.3703788566418,1347
3445.5004183073597,1374
3448.629019246433,1308
3451.7561824153072,1361
3454.8819085549931,1356
3458.0061984060412,1372
3461.1290527085657,1344
3464.2504722022259,1322
3467.3704576262407,1361
3470.4890097193747,1312
3473.6061292199593,1327
3476.7218168658728,1328
3479.8360733945483,1287
3482.9488995429765,1307
3486.0602960477045,1334
3489.1702636448372,1335
3492.2788030700267,1309
3495.3859150584976,1312
3498.491600345018,1316
3501.5958596639193,1273
3504.6986937490874,1316
3507.8001033339697,1289
3510.900089151577,1319
3513.9986519344657,1236
3517.0957924147624,1299
3520.1915113241521,1292
3523.2858093938758,1287
3526.3786873547324,1268
3529.47014593709,1220
3532.5601858708742,1277
3535.6488078855655,1278
3538.7360127102147,1265
3541.8218010734345,1195
3544.9061737033862,1233
3547.9891313278149,1267
3551.0706746740088,1233
3554.1508044688326,1226
3557.2295214387104,1282
3560.3068263096284,1243
3563.3827198071413,1219
3566.4572026563583,1238
3569.5302755819685,1228
3572.6019393082188,1192
3575.6721945589143,1200
3578.7410420574379,1251
3581.8084825267379,1241
3584.8745166893204,1210
3587.9391452672589,1208
3591.00236898221,1206
3594.0641885553796,1189
3597.1246047075492,1176
3600.1836181590679,1219
3603.2412296298517,1182
3606.2974398393926,1171
3609.3522495067391,1207
3612.4056593505211,1165
3615.45767008893,1196
3618.5082824397323,1149
3621.5574971202659,1149
3624.6053148474384,1155
3627.6517363377206,1140
3630.6967623071705,1185
3633.7403934714039,1152
3636.782630545611,1167
3639.8234742445675,1146
3642.8629252826049,1157
3645.900984373633,1159
3648.9376522311431,1159
3651.9729295681918,1122
3655.0068170974137,1123
3658.0393155310085,1185
3661.0704255807686,1166
3664.1001479580464,1155
3667.1284833737736,1143
3670.1554325384623,1140
3673.180996162193,1136
3676.2051749546281,1159
3679.227969625008,1142
3682.24938088214,1143
3685.2694094344261,1164
3688.2880559898294,1144
3691.3053212558934,1179
3694.321205939752,1148
3697.3357107481042,1161
3700.3488363872384,1141
3703.3605835630115,1153
3706.3709529808675,1142
3709.3799453458287,1131
3712.3875613625005,1124
3715.3938017350592,1112
3718.3986671672737,1106
3721.4021583624854,1120
3724.4042760236189,1133
3727.405020853188,1148
3730.4043935532754,1152
3733.4023948255617,1131
3736.3990253712927,1117
3739.3942858913142,1124
3742.3881770860444,1133
3745.3806996554849,1121
3748.3718542992319,1109
3751.3616417164558,1125
3754.3500626059122,1147
3757.3371176659475,1127
3760.3228075944917,1144
3763.3071330890525,1081
3766.2900948467304,1102
3769.2716935642147,1106
3772.2519299377764,1121
3775.2308046632752,1136
3778.2083184361527,1100
3781.18447195145,1098
3784.1592659037815,1117
3787.1327009873603,1133
3790.1047778959837,1112
3793.0754973230378,1110
3796.0448599614974,1113
3799.0128665039265,1093
3801.9795176424795,1135
3804.9448140689019,1134
3807.9087564745296,1101
3810.8713455502802,1098
3813.8325819866768,1121
3816.7924664738184,1087
3819.7509997014113,1105
3822.7081823587414,1081
3825.6640151346928,1117
3828.6184987177348,1095
3831.5716337959384,1073
3834.5234210569615,1094
3837.4738611880603,1064
3840.4229548760759,1086
3843.3707028074532,1080
3846.3171056682295,1110
3849.2621641440237,1068
3852.2058789200728,1058
3855.1482506811863,1076
3858.0892801117789,1123
3861.028967895867,1088
3863.9673147170543,1069
3866.9043212585384,1105
3869.8399882031226,1137
3872.7743162332063,1085
3875.7073060307757,1049
3878.6389582774264,1065
3881.5692736543406,1108
3884.4982528423116,1088
3887.4258965217214,1049
3890.3522053725537,1077
3893.2771800743903,1045
3896.2008213064164,1097
3899.1231297474096,1057
3902.044106075753,1068
3904.9637509694276,1075
3907.8820651060159,1064
3910.7990491626988,1091
3913.7147038162693,1094
3916.6290297431024,1090
3919.5420276191871,1052
3922.453698120109,1095
3925.3640419210715,1053
3928.2730596968613,1036
117.81040077578655,606
122.51378642971758,613
127.21488124521056,641
131.91368652571691,644
136.61020357374218,629
141.30443369086424,641
145.99637817774055,690
150.68603833410816,726
155.37341545876916,769
160.05851084960887,833
164.74132580358491,913
169.42186161673453,966
174.10011958417454,1027
178.77610100010133,1050
183.44980715779093,1095
188.12123934959891,1075
192.7903988669641,1131
197.45728700041218,1203
202.12190503954116,1253
206.78425427305774,1292
211.44433598872274,1294
216.10215147340932,1354
220.75770201305568,1365
225.41098889271234,1353
230.06201339649851,1352
234.71077680762755,1349
239.35728040841423,1375
244.00152548025653,1347
248.64351330363934,1362
253.28324515814529,1307
257.92072232245846,1268
262.5559460743425,1292
267.18891769067341,1230
271.8196384474104,1225
276.44810961961048,1212
281.07433248143934,1231
285.69830830615319,1209
290.32003836610966,1217
294.93952393276777,1197
299.55676627668436,1162
304.17176666752493,1183
308.78452637404553,1203
313.39504666412904,1132
318.0033288047307,1185
322.60937406194716,1228
327.21318370095105,1213
331.81475898603821,1192
336.41410118060594,1181
341.01121154716384,1175
345.60609134733386,1207
350.19874184183936,1190
354.78916429052333,1197
359.37735995234107,1162
363.963330085342,1181
368.54707594672072,1215
373.1285987927622,1220
377.70789987887474,1183
382.28498045957895,1213
386.85984178852232,1206
391.43248511845741,1194
396.00291170126366,1208
400.57112278793647,1180
405.13711962859452,1203
409.70090347246878,1231
414.26247556792077,1235
418.82183716243526,1239
423.37898950261297,1208
427.93393383418152,1254
432.48667140199905,1217
437.03720345003967,1213
441.585531221408,1210
446.13165595833925,1204
450.67557890219905,1194
455.2173012934727,1243
459.75682437177966,1262
464.29414937586625,1276
468.8292775436239,1268
473.36221011205271,1269
477.8929483173124,1251
482.42149339467142,1277
486.9478465785578,1225
491.4720091024974,1244
495.99398219920113,1262
500.51376710047771,1257
505.0313650372882,1211
509.54677723973145,1248
514.06000493704778,1267
518.571049357608,1241
523.07991172893526,1238
527.58659327768328,1221
532.09109522966173,1234
536.59341880981083,1262
541.09356524221585,1275
545.59153575012169,1237
550.08733155588925,1221
554.58095388105357,1216
559.07240394628388,1232
563.56168297140175,1246
568.04879217537018,1235
572.53373277631181,1246
577.01650599148707,1217
581.49711303732329,1249
585.97555512937834,1190
590.451833482377,1219
594.9259493101963,1299
599.3979038258658,1228
603.86769824156363,1252
608.33533376863488,1250
612.80081161757334,1246
617.26413299802152,1239
621.72529911879974,1231
626.18431118786975,1232
630.64117041236386,1268
635.09587799855581,1288
639.548435151908,1254
643.99884307701723,1289
648.44710297766869,1294
652.89321605678924,1232
657.33718351647622,1229
661.77900655798658,1261
666.21868638175874,1258
670.65622418737985,1254
675.0916211736112,1254
679.52487853838829,1265
683.95599747879533,1264
688.38497919110887,1259
692.81182487075421,1255
697.23653571234536,1254
701.659112909656,1278
706.07955765563747,1301
710.497871142401,1265
714.91405456125722,1262
719.32810910266562,1264
723.74003595627073,1309
728.14983631089854,1245
732.55751135453829,1277
736.96306227437162,1266
741.36649025674342,1292
745.76779648719094,1334
750.166982150422,1366
754.56404843031851,1329
758.9589965099658,1411
763.3518275716051,1352
767.7425427966773,1366
772.13114336579747,1338
776.517630458773,1343
780.90200525458567,1316
785.28426893140931,1335
789.66442266659942,1298
794.04246763670744,1298
798.41840501745537,1252
802.79223598377212,1282
807.16396170976077,1321
811.53358336873134,1313
815.90110213315711,1279
820.26651917473646,1299
824.629835664331,1314
828.99105277200579,1277
833.35017166702892,1307
837.70719351783919,1284
842.06211949209683,1333
846.41495075663988,1293
850.765688477506,1304
855.114333819929,1326
859.46088794834577,1305
863.80535202638566,1292
868.1477272168886,1272
872.4880146818723,1290
876.82621558257961,1315
881.16233107943117,1355
885.49636233207275,1353
889.82831049933884,1326
894.15817673926358,1340
898.48596220909894,1314
902.81166806529291,1331
907.13529546349673,1355
911.45684555857224,1337
915.77631950459181,1324
920.09371845482747,1329
924.40904356176543,1325
928.72229597709156,1317
933.03347685171684,1330
937.34258733574825,1313
941.64962857851788,1348
945.95460172855383,1357
950.2575079336093,1327
954.55834834064808,1348
958.85712409583721,1316
963.15383634457248,1346
967.4484862314639,1359
971.74107490032839,1321
976.03160349420432,1347
980.32007315534793,1360
984.60648502524054,1352
988.89084024455951,1333
993.17313995323639,1334
997.45338529039145,1321
1001.7315773943774,1330
1006.0077174027792,1364
1010.2818064523854,1363
1014.5538456792201,1359
1018.8238362185293,1384
1023.0917792047767,1435
1027.3576757716619,1403
1031.6215270520988,1402
1035.8833341782374,1394
1040.1430982814454,1416
1044.4008204923302,1436
1048.6565019407171,1453
1052.9101437556674,1418
1057.1617470654637,1411
1061.4113129976322,1435
1065.6588426789167,1426
1069.9043372353008,1403
1074.1477977920003,1404
1078.38922547346,1409
1082.6286214033644,1394
1086.8659867046335,1418
1091.1013224994094,1373
1095.3346299090808,1339
1099.5659100542798,1316
1103.79516405486,1363
1108.0223930299253,1333
1112.2475980978161,1339
1116.4707803761012,1381
1120.6919409816073,1383
1124.9110810303828,1383
1129.1282016377336,1362
1133.3433039182055,1431
1137.556388985573,1365
1141.7674579528684,1365
1145.9765119323602,1368
1150.1835520355708,1417
1154.3885793732516,1385
1158.5915950554227,1398
1162.7926001913293,1359
1166.991595889478,1372
1171.1885832576118,1336
1175.3835634027382,1398
1179.5765374310977,1382
1183.7675064481919,1362
1187.9564715587621,1407
1192.143433866815,1318
1196.3283944756004,1391
1200.5113544876222,1386
1204.6923150046387,1360
1208.8712771276587,1377
1213.0482419569489,1368
1217.2232105920339,1404
1221.3961841316886,1427
1225.5671636739498,1444
1229.7361503160973,1392
1233.9031451546907,1418
1238.0681492855365,1451
1242.2311638036954,1442
1246.3921898035042,1401
1250.5512283785356,1407
1254.7082806216495,1416
1258.8633476249524,1397
1263.0164304798091,1396
1267.1675302768635,1430
1271.3166481060143,1396
1275.4637850564177,1398
1279.6089422165096,1461
1283.7521206739802,1447
1287.8933215157922,1389
1292.0325458281659,1431
1296.1697946966051,1399
1300.3050692058641,1380
1304.4383704399806,1358
1308.5696994822538,1403
1312.6990574152551,1407
1316.8264453208285,1402
1320.9518642800831,1424
1325.0753153734113,1398
1329.1967996804633,1343
1333.3163182801763,1381
1337.4338722507528,1375
1341.5494626696745,1387
1345.6630906136961,1407
1349.7747571588516,1394
1353.8844633804438,1434
1357.9922103530589,1378
1362.0979991505628,1431
1366.2018308460938,1416
1370.3037065120661,1417
1374.403627220192,1455
1378.5015940414414,1472
1382.5976080460787,1420
1386.6916703036441,1474
1390.7837818829612,1472
1394.8739438521407,1472
1398.9621572785727,1434
1403.0484232289273,1418
1407.1327427691685,1444
1411.2151169645404,1440
1415.2955468795662,1450
1419.3740335780712,1401
1423.4505781231564,1409
1427.5251815772099,1414
1431.5978450019211,1423
1435.6685694582447,1445
1439.7373560064552,1438
1443.804205706092,1451
1447.8691196159925,1422
1451.9320987942956,1502
1455.9931442984162,1519
1460.0522571850779,1447
1464.1094385102879,1499
1468.1646893293437,1476
1472.2180106968481,1451
1476.2694036666908,1442
1480.318869292063,1416
1484.3664086254503,1425
1488.4120227186322,1423
1492.4557126226864,1402
1496.4974793879956,1416
1500.5373240642293,1403
1504.5752477003662,1419
1508.6112513446824,1478
1512.6453360447558,1409
1516.6775028474622,1407
1520.7077527989786,1420
1524.7360869447948,1456
1528.7625063296837,1431
1532.7870119977415,1416
1536.8096049923588,1393
1540.8302863562349,1440
1544.8490571313669,1477
1548.8659183590717,1415
1552.880871079964,1387
1556.8939163339564,1434
1560.9050551602922,1440
1564.9142885975052,1459
1568.9216176834379,1467
1572.9270434552564,1478
1576.9305669494242,1447
1580.9321892017251,1475
1584.931911247244,1447
1588.9297341203819,1444
1592.925658854856,1410
1596.9196864836958,1430
1600.9118180392397,1471
1604.9020545531494,1441
1608.8903970563879,1463
1612.8768465792491,1443
1616.8614041513283,1445
1620.8440708015514,1466
1624.8248475581495,1413
1628.8037354486842,1452
1632.7807355000223,1448
1636.7558487383612,1453
1640.7290761892036,1416
1644.7004188773935,1389
1648.6698778270766,1375
1652.6374540617253,1357
1656.6031486041466,1423
1660.5669624764487,1411
1664.5288967000743,1441
1668.4889522957928,1406
1672.4471302836937,1442
1676.4034316831967,1431
1680.3578575130305,1404
1684.3104087912761,1362
1688.2610865353126,1400
1692.2098917618714,1427
1696.1568254869962,1416
1700.101888726058,1431
1704.0450824937689,1348
1707.9864078041719,1443
1711.9258656706115,1405
1715.8634571058028,1361
1719.7991831217623,1363
1723.7330447298555,1365
1727.6650429407637,1460
1731.5951787645208,1388
1735.5234532104841,1369
1739.4498672873378,1345
1743.3744220031149,1401
1747.2971183651716,1396
1751.2179573802132,1469
1755.1369400542644,1414
1759.0540673927026,1413
1762.9693404002392,1413
1766.8827600809091,1425
1770.7943274381068,1400
1774.7040434745541,1417
1778.6119091923138,1404
1782.5179255927906,1393
1786.4220936767306,1431
1790.3244144442178,1423
1794.2248888946888,1414
1798.1235180269032,1373
1802.0203028389842,1419
1805.9152443283856,1398
1809.80834349191,1396
1813.6996013257049,1417
1817.5890188252633,1422
1821.4765969854234,1407
1825.3623368003718,1396
1829.2462392636371,1422
1833.1283053681036,1413
1837.0085361059937,1377
1840.8869324688858,1419
1844.7634954477071,1396
1848.63822603273,1416
1852.5111252135866,1418
1856.3821939792433,1378
1860.251433318037,1370
1864.11884421765,1379
1867.984427665102,1375
1871.8481846467912,1415
1875.7101161484534,1395
1879.5702231551804,1383
1883.428506651424,1462
1887.284967620988,1444
1891.1396070470291,1372
1894.9924259120635,1410
1898.8434251979743,1421
1902.6926058859754,1402
1906.5399689566657,1403
1910.3855153899931,1406
1914.2292461652578,1435
1918.0711622611343,1405
1921.9112646556387,1402
1925.7495543261721,1408
1929.5860322494627,1437
1933.4206994016422,1413
1937.2535567581654,1408
1941.0846052938796,1414
1944.913845982981,1348
1948.7412797990291,1430
1952.5669077149541,1426
1956.3907307030458,1384
1960.2127497349647,1414
1964.0329657817347,1427
1967.8513798137465,1436
1971.6679928007579,1437
1975.4828057118975,1407
1979.2958195156534,1424
1983.107035179899,1407
1986.9164536718527,1360
1990.7240759581255,1363
1994.5299030046881,1410
1998.3339357768891,1390
2002.1361752394332,1407
2005.9366223564175,1356
2009.7352780912915,1374
2013.5321434068937,1445
2017.3272192654331,1431
2021.1205066284856,1383
2024.9120064570088,1366
2028.7017197113346,1408
2032.4896473511617,1410
2036.2757903355741,1391
2040.0601496230338,1381
2043.8427261713732,1383
2047.62352093781,1410
2051.40253487894,1417
2055.1797689507221,1429
2058.9552241085185,1393
2062.7289013070513,1419
2066.500801500435,1372
2070.2709256421585,1396
2074.0392746850994,1369
2077.8058495815058,1443
2081.570651283022,1404
2085.3336807406668,1440
2089.0949389048365,1442
2092.854426725331,1394
2096.6121451513209,1413
2100.3680951313509,1444
2104.1222776133764,1456
2107.8746935447234,1408
2111.6253438721105,1362
2115.3742295416378,1436
2119.121351498794,1412
2122.8667106884604,1439
2126.6103080549074,1404
2130.3521445417828,1400
2134.0922210921417,1384
2137.8305386484135,1393
2141.5670981524308,1411
2145.3019005454116,1399
2149.0349467679625,1398
2152.76623776009,1393
2156.4957744611893,1423
2160.2235578100408,1393
2163.9495887448356,1371
2167.6738682031464,1392
2171.3963971219418,1407
2175.1171764375977,1408
2178.8362070858639,1381
2182.5534900019047,1402
2186.269026120277,1364
2189.98281637493,1385
2193.6948616992158,1399
2197.4051630258837,1439
2201.1137212870781,1379
2204.8205374143472,1391
2208.5256123386425,1426
2212.2289469903008,1368
2215.9305422990765,1425
2219.6303991941168,1375
2223.328518603972,1438
2227.0249014565961,1379
2230.7195486793462,1357
2234.4124611989755,1382
2238.1036399416553,1376
2241.7930858329419,1385
2245.4807997978169,1384
2249.1667827606543,1382
2252.8510356452316,1380
2256.5335593747441,1408
2260.2143548717868,1403
2263.8934230583654,1411
2267.5707648558855,1422
2271.246381185163,1408
2274.9202729664394,1400
2278.5924411193373,1410
2282.2628865629085,1385
2285.9316102156117,1438
2289.5986129953126,1431
2293.2638958192947,1385
2296.9274596042378,1411
2300.5893052662504,1371
2304.2494337208518,1386
2307.9078458829645,1414
2311.5645426669325,1402
2315.2195249865108,1408
2318.872793754872,1417
2322.5243498845957,1404
2326.1741942876943,1390
2329.8223278755686,1396
2333.4687515590667,1426
2337.1134662484328,1426
2340.7564728533362,1378
2344.3977722828604,1421
2348.0373654455179,1381
2351.675253249221,1397
2355.3114366013178,1442
2358.9459164085711,1425
2362.5786935771648,1398
2366.2097690127011,1397
2369.8391436202073,1413
2373.4668183041249,1430
2377.0927939683279,1350
2380.7170715161046,1419
2384.3396518501759,1448
2387.9605358726767,1437
2391.5797244851674,1392
2395.1972185886407,1411
2398.8130190835072,1429
2402.4271268696029,1411
2406.0395428461925,1402
2409.6502679119731,1467
2413.2593029650579,1407
2416.8666489029911,1504
2420.4723066227471,1453
2424.0762770207257,1449
2427.6785609927629,1467
2431.2791594341143,1459
2434.878073239468,1449
2438.47530330295,1499
2442.0708505181119,1472
2445.6647157779244,1434
2449.2568999748164,1444
2452.8474040006222,1429
2456.4362287466247,1424
2460.0233751035394,1417
2463.608843961505,1455
2467.192636210104,1438
2470.7747527383508,1406
2474.3551944346927,1432
2477.9339621870131,1402
2481.5110568826331,1415
2485.0864794083118,1389
2488.6602306502409,1414
2492.2323114940482,1424
2495.8027228248011,1418
2499.3714655270123,1480
2502.938540484618,1446
2506.5039485810139,1383
2510.0676906990138,1442
2513.629767720884,1441
2517.1901805283323,1430
2520.7489300025009,1375
2524.3060170239751,1423
2527.8614424727893,1381
2531.4152072284051,1420
2534.9673121697451,1443
2538.5177581751595,1415
2542.0665461224544,1378
2545.6136768888682,1423
2549.1591513510939,1458
2552.7029703852659,1395
2556.245134866962,1396
2559.7856456712088,1401
2563.324503672482,1407
2566.8617097446931,1366
2570.3972647612154,1395
2573.9311695948581,1382
2577.4634251178832,1379
2580.9940322020047,1403
2584.5229917183788,1342
2588.0503045376227,1413
2591.5759715297863,1348
2595.0999935643886,1370
2598.6223715103824,1371
2602.1431062361808,1385
2605.6621986096507,1393
2609.1796494981118,1387
2612.6954597683271,1379
2616.2096302865211,1403
2619.7221619183656,1356
2623.2330555289936,1381
2626.7423119829909,1392
2630.2499321443956,1429
2633.7559168766984,1389
2637.2602670428532,1385
2640.7629835052649,1346
2644.2640671257959,1378
2647.763518765767,1384
2651.2613392859548,1392
2654.7575295465977,1365
2658.2520904073863,1371
2661.7450227274767,1397
2665.2363273654773,1382
2668.7260051794619,1360
2672.2140570269676,1355
2675.70048376498,1376
2679.1852862499563,1356
2682.6684653378124,1367
2686.150021883921,1387
2689.6299567431288,1401
2693.1082707697333,1433
2696.5849648175026,1407
2700.0600397396665,1427
2703.5334963889163,1390
2707.0053356174085,1379
2710.4755582767739,1412
2713.9441652180922,1401
2717.411157291921,1389
2720.8765353482795,1389
2724.3403002366595,1431
2727.8024528060105,1391
2731.2629939047565,1388
2734.7219243807867,1375
2738.1792450814592,1414
2741.6349568536007,1442
2745.0890605435106,1432
2748.5415569969537,1428
2751.9924470591632,1389
2755.4417315748524,1394
2758.8894113881925,1377
2762.3354873428343,1370
2765.7799602819014,1367
2769.2228310479859,1381
2772.6641004831545,1458
2776.1037694289444,1422
2779.5418387263726,1467
2782.9783092159178,1403
2786.413181737551,1429
2789.8464571306995,1406
2793.2781362342812,1392
2796.7082198866738,1429
2800.1367089257528,1395
2803.56360418885,1429
2806.9889065127809,1396
2810.41261673384,1414
2813.8347356878003,1402
2817.255264209909,1372
2820.6742031348949,1409
2824.0915532969666,1410
2827.5073155298123,1469
2830.9214906665948,1431
2834.3340795399617,1455
2837.7450829820409,1440
2841.1545018244378,1485
2844.5623368982506,1445
2847.9685890340425,1471
2851.3732590618747,1473
2854.7763478112756,1440
2858.1778561112733,1500
2861.57778479037,1495
2864.9761346765536,1520
2868.3729065972911,1490
2871.7681013795464,1576
2875.1617198497588,1551
2878.553762833857,1565
2881.9442311572548,1654
2885.3331256448528,1679
2888.7204471210371,1636
2892.1061964096825,1636
2895.4903743341529,1639
2898.8729817173025,1603
2902.2540193814621,1602
2905.6334881484636,1621
2909.0113888396263,1589
2912.3877222757565,1587
2915.7624892771491,1605
2919.1356906635938,1564
2922.5073272543705,1633
2925.8773998682464,1615
2929.2459093234847,1683
2932.6128564378414,1684
2935.9782420285592,1697
2939.3420669123807,1722
2942.704331905541,1684
2946.0650378237624,1726
2949.4241854822722,1729
2952.7817756957775,1680
2956.1378092784962,1680
2959.4922870441314,1731
2962.845209805886,1644
2966.1965783764608,1680
2969.5463935680473,1590
2972.8946561923367,1544
2976.2413670605165,1520
2979.5865269832848,1489
2982.9301367708158,1521
2986.2721972327945,1431
2989.6127091784074,1463
2992.9516734163353,1447
2996.2890907547608,1443
2999.6249620013677,1392
3002.9592879633365,1374
3006.2920694473523,1384
3009.6233072595987,1404
3012.9530022057661,1363
3016.2811550910465,1396
3019.6077667201243,1354
3022.9328378972004,1350
3026.2563694259661,1372
3029.5783621096307,1368
3032.8988167508978,1389
3036.2177341519782,1382
3039.5351151145878,1387
3042.850960439946,1412
3046.165270928781,1341
3049.4780473813262,1367
3052.7892905973222,1393
3056.0990013760111,1386
3059.4071805161529,1362
3062.713828816004,1355
3066.0189470733312,1352
3069.3225360854194,1384
3072.6245966490496,1393
3075.9251295605227,1419
3079.2241356156392,1336
3082.521615609714,1318
3085.81757033758,1355
3089.1120005935682,1353
3092.4049071715272,1373
3095.6962908648184,1368
3098.9861524663083,1357
3102.2744927683889,1403
3105.5613125629479,1374
3108.8466126413987,1339
3112.1303937946632,1347
3115.4126568131815,1373
3118.6934024869006,1368
3121.9726316052875,1337
3125.2503449573251,1331
3128.5265433315053,1308
3131.8012275158417,1329
3135.074398297862,1334
3138.346056464612,1349
3141.616202802652,1327
3144.88483809806,1351
3148.1519631364336,1344
3151.4175787028835,1390
3154.6816855820525,1349
3157.9442845580834,1328
3161.2053764146476,1329
3164.4649619349366,1342
3167.7230419016596,1338
3170.9796170970549,1339
3174.2346883028622,1314
3177.4882563003612,1375
3180.7403218703439,1324
3183.9908857931223,1345
3187.2399488485426,1343
3190.487511815958,1368
3193.73357547426,1356
3196.9781406018428,1355
3200.2212079766468,1334
3203.4627783761225,1366
3206.7028525772494,1297
3209.9414313565303,1336
3213.1785154899972,1376
3216.4141057532015,1351
3219.6482029212275,1353
3222.8808077686754,1348
3226.1119210696834,1324
3229.3415435979077,1325
3232.5696761265408,1319
3235.7963194282966,1340
3239.0214742754179,1357
3242.2451414396764,1315
3245.4673216923748,1385
3248.6880158043423,1330
3251.9072245459356,1372
3255.1249486870547,1370
3258.3411889971103,1333
3261.5559462450547,1296
3264.7692211993708,1292
3267.9810146280761,1368
3271.1913272987113,1318
3274.4001599783569,1384
3277.6075134336206,1305
3280.8133884306426,1358
3284.0177857351046,1349
3287.2207061122153,1320
3290.42215032672,1364
3293.6221191428904,1303
3296.820613324544,1357
3300.0176336350305,1338
3303.2131808372305,1330
3306.4072556935644,1353
3309.599858965983,1301
3312.7909914159864,1324
3315.9806538045978,1351
3319.1688468923894,1378
3322.3555714394588,1334
3325.5408282054468,1364
3328.7246179495378,1352
3331.9069414304468,1331
3335.0877994064358,1340
3338.2671926353014,1354
3341.4451218743779,1314
3344.6215878805397,1325
3347.7965914102133,1379
3350.9701332193508,1333
3354.1422140634495,1360
3357.3128346975554,1361
3360.4819958762491,1330
3363.6496983536581,1326
3366.815942883446,1360
3369.9807302188274,1331
3373.1440611125563,1330
3376.3059363169305,1348
3379.4663565837855,1332
3382.6253226645185,1334
3385.7828353100485,1327
3388.9388952708614,1371
3392.0935032969737,1336
3395.2466601379565,1325
3398.398366542915,1346
3401.5486232605181,1354
3404.6974310389651,1398
3407.8447906260189,1320
3410.9907027689696,1310
3414.1351682146742,1341
3417.2781877095313,1361
3420.4197619994829,1394
3423.5598918300238,1345
3426.6985779461957,1354
3429.8358210926017,1305
3432.9716220133778,1333
3436.1059814522232,1343
3439.2389001523788,1370
3442.3703788566418,1327
3445.5004183073597,1355
3448.629019246433,1335
3451.7561824153072,1329
3454.8819085549931,1348
3458.0061984060412,1326
3461.1290527085657,1343
3464.2504722022259,1321
3467.3704576262407,1299
3470.4890097193747,1350
3473.6061292199593,1363
3476.7218168658728,1330
3479.8360733945483,1343
3482.9488995429765,1334
3486.0602960477045,1308
3489.1702636448372,1369
3492.2788030700267,1350
3495.3859150584976,1322
3498.491600345018,1317
3501.5958596639193,1320
3504.6986937490874,1327
3507.8001033339697,1286
3510.900089151577,1286
3513.9986519344657,1278
3517.0957924147624,1292
3520.1915113241521,1301
3523.2858093938758,1303
3526.3786873547324,1313
3529.47014593709,1266
3532.5601858708742,1255
3535.6488078855655,1244
3538.7360127102147,1272
3541.8218010734345,1268
3544.9061737033862,1265
3547.9891313278149,1271
3551.0706746740088,1225
3554.1508044688326,1258
3557.2295214387104,1200
3560.3068263096284,1221
3563.3827198071413,1186
3566.4572026563583,1219
3569.5302755819685,1226
3572.6019393082188,1231
3575.6721945589143,1231
3578.7410420574379,1215
3581.8084825267379,1224
3584.8745166893204,1201
3587.9391452672589,1215
3591.00236898221,1212
3594.0641885553796,1222
3597.1246047075492,1199
3600.1836181590679,1191
3603.2412296298517,1192
3606.2974398393926,1160
3609.3522495067391,1182
3612.4056593505211,1190
3615.45767008893,1204
3618.5082824397323,1189
3621.5574971202659,1177
3624.6053148474384,1192
3627.6517363377206,1170
3630.6967623071705,1185
3633.7403934714039,1163
3636.782630545611,1176
3639.8234742445675,1196
3642.8629252826049,1119
3645.900984373633,1172
3648.9376522311431,1169
3651.9729295681918,1181
3655.0068170974137,1179
3658.0393155310085,1153
3661.0704255807686,1186
3664.1001479580464,1158
3667.1284833737736,1178
3670.1554325384623,1158
3673.180996162193,1180
3676.2051749546281,1176
3679.227969625008,1157
3682.24938088214,1166
3685.2694094344261,1131
3688.2880559898294,1158
3691.3053212558934,1118
3694.321205939752,1150
3697.3357107481042,1170
3700.3488363872384,1153
3703.3605835630115,1142
3706.3709529808675,1147
3709.3799453458287,1138
3712.3875613625005,1147
3715.3938017350592,1133
3718.3986671672737,1141
3721.4021583624854,1134
3724.4042760236189,1137
3727.405020853188,1130
3730.4043935532754,1122
3733.4023948255617,1162
3736.3990253712927,1136
3739.3942858913142,1153
3742.3881770860444,1145
3745.3806996554849,1146
3748.3718542992319,1159
3751.3616417164558,1103
3754.3500626059122,1114
3757.3371176659475,1141
3760.3228075944917,1137
3763.3071330890525,1128
3766.2900948467304,1067
3769.2716935642147,1105
3772.2519299377764,1152
