Wavelength,Intensity
1762.9693404002392,1167
1766.8827600809091,1152
1770.7943274381068,1172
1774.7040434745541,1196
1778.6119091923138,1190
1782.5179255927906,1135
1786.4220936767306,1172
1790.3244144442178,1167
1794.2248888946888,1199
1798.1235180269032,1167
1802.0203028389842,1166
1805.9152443283856,1193
1809.80834349191,1188
1813.6996013257049,1181
1817.5890188252633,1220
1821.4765969854234,1158
1825.3623368003718,1156
1829.2462392636371,1192
1833.1283053681036,1179
1837.0085361059937,1170
1840.8869324688858,1135
1844.7634954477071,1163
1848.63822603273,1185
1852.5111252135866,1145
1856.3821939792433,1158
1860.251433318037,1144
1864.11884421765,1158
1867.984427665102,1229
1871.8481846467912,1163
1875.7101161484534,1180
1879.5702231551804,1195
1883.428506651424,1185
1887.284967620988,1156
1891.1396070470291,1167
1894.9924259120635,1154
1898.8434251979743,1130
1902.6926058859754,1158
1906.5399689566657,1182
1910.3855153899931,1126
1914.2292461652578,1175
1918.0711622611343,1151
1921.9112646556387,1134
1925.7495543261721,1125
1929.5860322494627,1162
1933.4206994016422,1159
1937.2535567581654,1170
1941.0846052938796,1133
1944.913845982981,1150
1948.7412797990291,1108
1952.5669077149541,1158
1956.3907307030458,1120
1960.2127497349647,1155
1964.0329657817347,1138
1967.8513798137465,1127
1971.6679928007579,1164
1975.4828057118975,1143
1979.2958195156534,1119
1983.107035179899,1121
1986.9164536718527,1126
1990.7240759581255,1127
1994.5299030046881,1154
1998.3339357768891,1123
2002.1361752394332,1134
2005.9366223564175,1129
2009.7352780912915,1125
2013.5321434068937,1101
2017.3272192654331,1084
2021.1205066284856,1109
2024.9120064570088,1124
2028.7017197113346,1125
2032.4896473511617,1094
2036.2757903355741,1116
2040.0601496230338,1109
2043.8427261713732,1120
2047.62352093781,1074
2051.40253487894,1116
2055.1797689507221,1117
2058.9552241085185,1071
2062.7289013070513,1108
2066.500801500435,1112
2070.2709256421585,1069
2074.0392746850994,1093
2077.8058495815058,1110
2081.570651283022,1125
2085.3336807406668,1081
2089.0949389048365,1099
2092.854426725331,1073
2096.6121451513209,1111
2100.3680951313509,1104
2104.1222776133764,1101
2107.8746935447234,1088
2111.6253438721105,1089
2115.3742295416378,1099
2119.121351498794,1097
2122.8667106884604,1087
2126.6103080549074,1058
2130.3521445417828,1097
2134.0922210921417,1093
2137.8305386484135,1092
2141.5670981524308,1064
2145.3019005454116,1105
2149.0349467679625,1109
2152.76623776009,1076
2156.4957744611893,1080
2160.2235578100408,1079
2163.9495887448356,1066
2167.6738682031464,1086
