Wavelength,Intensity
1871.8481846467912,2306
1875.7101161484534,2385
1879.5702231551804,2282
1883.428506651424,2381
1887.284967620988,2334
1891.1396070470291,2306
1894.9924259120635,2307
1898.8434251979743,2369
1902.6926058859754,2372
1906.5399689566657,2313
1910.3855153899931,2330
1914.2292461652578,2370
1918.0711622611343,2330
1921.9112646556387,2345
1925.7495543261721,2379
1929.5860322494627,2355
1933.4206994016422,2374
1937.2535567581654,2361
1941.0846052938796,2360
1944.913845982981,2315
1948.7412797990291,2349
1952.5669077149541,2314
1956.3907307030458,2371
1960.2127497349647,2372
1964.0329657817347,2387
1967.8513798137465,2386
1971.6679928007579,2366
1975.4828057118975,2399
1979.2958195156534,2347
1983.107035179899,2395
1986.9164536718527,2310
1990.7240759581255,2348
1994.5299030046881,2282
1998.3339357768891,2351
2002.1361752394332,2329
2005.9366223564175,2351
2009.7352780912915,2407
2013.5321434068937,2301
2017.3272192654331,2362
2021.1205066284856,2332
2024.9120064570088,2367
2028.7017197113346,2358
2032.4896473511617,2362
2036.2757903355741,2363
2040.0601496230338,2406
2043.8427261713732,2370
2047.62352093781,2403
2051.40253487894,2298
2055.1797689507221,2388
2058.9552241085185,2393
2062.7289013070513,2356
2066.500801500435,2325
2070.2709256421585,2324
2074.0392746850994,2298
2077.8058495815058,2329
2081.570651283022,2368
2085.3336807406668,2346
2089.0949389048365,2464
2092.854426725331,2358
2096.6121451513209,2319
2100.3680951313509,2345
2104.1222776133764,2346
2107.8746935447234,2311
2111.6253438721105,2319
2115.3742295416378,2323
2119.121351498794,2368
2122.8667106884604,2398
2126.6103080549074,2352
2130.3521445417828,2309
2134.0922210921417,2359
2137.8305386484135,2322
2141.5670981524308,2399
2145.3019005454116,2385
2149.0349467679625,2395
2152.76623776009,2375
2156.4957744611893,2389
2160.2235578100408,2398
2163.9495887448356,2385
2167.6738682031464,2346
2171.3963971219418,2335
2175.1171764375977,2335
2178.8362070858639,2401
2182.5534900019047,2398
2186.269026120277,2279
2189.98281637493,2407
2193.6948616992158,2404
2197.4051630258837,2365
2201.1137212870781,2351
2204.8205374143472,2358
2208.5256123386425,2362
2212.2289469903008,2422
2215.9305422990765,2334
2219.6303991941168,2374
2223.328518603972,2345
2227.0249014565961,2311
2230.7195486793462,2363
2234.4124611989755,2408
2238.1036399416553,2366
2241.7930858329419,2392
2245.4807997978169,2368
2249.1667827606543,2358
2252.8510356452316,2295
2256.5335593747441,2385
2260.2143548717868,2371
2263.8934230583654,2435
2267.5707648558855,2409
2271.246381185163,2337
2274.9202729664394,2364
2278.5924411193373,2346
2282.2628865629085,2372
2285.9316102156117,2321
2289.5986129953126,2351
2293.2638958192947,2435
2296.9274596042378,2390
2300.5893052662504,2362
2304.2494337208518,2337
2307.9078458829645,2418
2311.5645426669325,2378
2315.2195249865108,2311
2318.872793754872,2331
2322.5243498845957,2280
2326.1741942876943,2334
2329.8223278755686,2335
2333.4687515590667,2393
2337.1134662484328,2351
2340.7564728533362,2298
2344.3977722828604,2394
