Wavelength,Intensity
675.0916211736112,2119
679.52487853838829,2139
683.95599747879533,2201
688.38497919110887,2119
692.81182487075421,2125
697.23653571234536,2133
701.659112909656,2198
706.07955765563747,2228
710.497871142401,2208
714.91405456125722,2182
719.32810910266562,2171
723.74003595627073,2142
728.14983631089854,2187
732.55751135453829,2137
736.96306227437162,2139
741.36649025674342,2125
745.76779648719094,2157
750.166982150422,2205
754.56404843031851,2135
758.9589965099658,2169
763.3518275716051,2231
767.7425427966773,2255
772.13114336579747,2230
776.517630458773,2220
780.90200525458567,2188
785.28426893140931,2143
789.66442266659942,2139
794.04246763670744,2184
798.41840501745537,2176
802.79223598377212,2169
807.16396170976077,2193
811.53358336873134,2148
815.90110213315711,2119
820.26651917473646,2155
824.629835664331,2171
828.99105277200579,2185
833.35017166702892,2168
837.70719351783919,2213
842.06211949209683,2224
846.41495075663988,2234
850.765688477506,2231
855.114333819929,2223
859.46088794834577,2184
863.80535202638566,2229
868.1477272168886,2274
872.4880146818723,2214
876.82621558257961,2269
881.16233107943117,2179
885.49636233207275,2178
889.82831049933884,2198
894.15817673926358,2220
898.48596220909894,2159
902.81166806529291,2194
907.13529546349673,2224
911.45684555857224,2239
915.77631950459181,2191
920.09371845482747,2210
924.40904356176543,2245
928.72229597709156,2169
933.03347685171684,2188
937.34258733574825,2246
941.64962857851788,2268
945.95460172855383,2208
950.2575079336093,2204
954.55834834064808,2198
958.85712409583721,2187
963.15383634457248,2197
967.4484862314639,2224
971.74107490032839,2266
976.03160349420432,2271
980.32007315534793,2326
984.60648502524054,2313
988.89084024455951,2386
993.17313995323639,2447
997.45338529039145,2460
1001.7315773943774,2483
1006.0077174027792,2444
1010.2818064523854,2448
1014.5538456792201,2447
1018.8238362185293,2398
1023.0917792047767,2395
1027.3576757716619,2319
1031.6215270520988,2451
1035.8833341782374,2336
1040.1430982814454,2334
1044.4008204923302,2404
1048.6565019407171,2353
1052.9101437556674,2339
1057.1617470654637,2245
1061.4113129976322,2311
1065.6588426789167,2327
1069.9043372353008,2333
1074.1477977920003,2284
1078.38922547346,2355
1082.6286214033644,2367
1086.8659867046335,2328
1091.1013224994094,2330
1095.3346299090808,2341
1099.5659100542798,2294
1103.79516405486,2287
1108.0223930299253,2339
1112.2475980978161,2322
1116.4707803761012,2363
1120.6919409816073,2437
1124.9110810303828,2425
1129.1282016377336,2462
1133.3433039182055,2411
1137.556388985573,2438
1141.7674579528684,2421
1145.9765119323602,2444
1150.1835520355708,2361
1154.3885793732516,2381
1158.5915950554227,2410
1162.7926001913293,2413
1166.991595889478,2363
1171.1885832576118,2461
1175.3835634027382,2389
1179.5765374310977,2449
1183.7675064481919,2460
1187.9564715587621,2418
1192.143433866815,2433
1196.3283944756004,2411
1200.5113544876222,2417
1204.6923150046387,2486
1208.8712771276587,2423
1213.0482419569489,2501
1217.2232105920339,2514
1221.3961841316886,2562
1225.5671636739498,2603
1229.7361503160973,2606
1233.9031451546907,2692
1238.0681492855365,2766
1242.2311638036954,2764
1246.3921898035042,2688
1250.5512283785356,2695
1254.7082806216495,2661
1258.8633476249524,2621
1263.0164304798091,2612
1267.1675302768635,2643
1271.3166481060143,2639
1275.4637850564177,2655
1279.6089422165096,2707
1283.7521206739802,2664
1287.8933215157922,2588
1292.0325458281659,2595
1296.1697946966051,2571
1300.3050692058641,2647
1304.4383704399806,2615
1308.5696994822538,2580
1312.6990574152551,2627
1316.8264453208285,2616
1320.9518642800831,2621
1325.0753153734113,2631
1329.1967996804633,2666
1333.3163182801763,2702
1337.4338722507528,2640
1341.5494626696745,2630
1345.6630906136961,2660
1349.7747571588516,2668
1353.8844633804438,2664
1357.9922103530589,2793
1362.0979991505628,2836
1366.2018308460938,2844
1370.3037065120661,2963
1374.403627220192,3025
1378.5015940414414,3181
1382.5976080460787,3378
1386.6916703036441,3315
1390.7837818829612,3324
1394.8739438521407,3206
1398.9621572785727,3105
1403.0484232289273,3016
1407.1327427691685,2782
1411.2151169645404,2693
1415.2955468795662,2727
1419.3740335780712,2708
1423.4505781231564,2703
1427.5251815772099,2672
1431.5978450019211,2670
1435.6685694582447,2636
1439.7373560064552,2744
1443.804205706092,2691
1447.8691196159925,2652
1451.9320987942956,2734
1455.9931442984162,2687
1460.0522571850779,2627
1464.1094385102879,2644
1468.1646893293437,2655
1472.2180106968481,2640
1476.2694036666908,2645
1480.318869292063,2628
1484.3664086254503,2704
1488.4120227186322,2643
1492.4557126226864,2645
1496.4974793879956,2690
1500.5373240642293,2791
1504.5752477003662,2709
1508.6112513446824,2626
1512.6453360447558,2652
1516.6775028474622,2585
1520.7077527989786,2604
1524.7360869447948,2562
1528.7625063296837,2624
1532.7870119977415,2664
1536.8096049923588,2639
1540.8302863562349,2615
1544.8490571313669,2626
1548.8659183590717,2690
1552.880871079964,2634
1556.8939163339564,2654
1560.9050551602922,2664
1564.9142885975052,2775
1568.9216176834379,2730
1572.9270434552564,2709
1576.9305669494242,2783
1580.9321892017251,2872
1584.931911247244,2826
1588.9297341203819,2818
1592.925658854856,2720
1596.9196864836958,2681
1600.9118180392397,2670
1604.9020545531494,2623
1608.8903970563879,2660
1612.8768465792491,2653
1616.8614041513283,2542
1620.8440708015514,2535
1624.8248475581495,2565
1628.8037354486842,2541
1632.7807355000223,2547
1636.7558487383612,2477
1640.7290761892036,2538
1644.7004188773935,2499
1648.6698778270766,2504
1652.6374540617253,2534
1656.6031486041466,2506
1660.5669624764487,2500
1664.5288967000743,2500
1668.4889522957928,2478
1672.4471302836937,2549
1676.4034316831967,2473
1680.3578575130305,2387
